date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,home_ranking_date,home_rank,home_ranking_points,away_ranking_date,away_rank,away_ranking_points,rank_diff,points_diff,home_win,draw
2021-06-08,Venezuela,Uruguay,0,0,FIFA World Cup qualification,Caracas,Venezuela,False,2021-05-27,30,1500.71,2021-05-27,9,1639.08,-21,-138.3699999999999,0,1
2021-06-09,Portugal,Israel,4,0,Friendly,Lisbon,Portugal,False,2021-05-27,5,1666.12,2021-05-27,85,1283.36,80,382.76,1,0
2021-06-09,South Korea,Sri Lanka,5,0,FIFA World Cup qualification,Goyang,South Korea,False,2021-05-27,39,1460.25,2021-05-27,204,853.07,165,607.18,1,0
2021-06-09,United States,Costa Rica,4,0,Friendly,Sandy,United States,False,2021-05-27,20.0,1555.42,2021-05-27,50,1423.4,30.0,132.01999999999998,1,0
2021-06-10,South Africa,Uganda,3,2,Friendly,Johannesburg,South Africa,False,2021-05-27,75,1325.64,2021-05-27,84,1286.76,9,38.88000000000011,1,0
2021-06-11,Cambodia,Iran,0,10,FIFA World Cup qualification,Isa Town,Bahrain,True,2021-05-27,174,963.79,2021-05-27,31,1499.52,-143,-535.73,0,0
2021-06-11,DR Congo,Mali,1,1,Friendly,Radès,Tunisia,True,2021-05-27,61,1376.65,2021-05-27,57,1400.94,-4,-24.289999999999964,0,1
2021-06-11,Hong Kong,Iraq,0,1,FIFA World Cup qualification,Arad,Iran,True,2021-05-27,144,1072.0,2021-05-27,68.0,1352.82,-76.0,-280.81999999999994,0,0
2021-06-11,Italy,Turkey,3,0,UEFA Euro,Rome,Italy,False,2021-05-27,7,1642.06,,,,,,1,0
2021-06-11,Japan,Serbia,1,0,Kirin Challenge Cup,Kobe,Japan,False,2021-05-27,28,1509.34,2021-05-27,25.0,1512.9,-3.0,-3.560000000000173,1,0
2021-06-11,Kuwait,Jordan,0,0,FIFA World Cup qualification,Kuwait City,Kuwait,False,2021-05-27,148,1056.3,2021-05-27,95,1251.63,-53,-195.33000000000015,0,1
2021-06-11,Nepal,Australia,0,3,FIFA World Cup qualification,Kuwait City,Kuwait,True,2021-05-27,171,967.88,2021-05-27,41,1457.49,-130,-489.61,0,0
2021-06-11,Saudi Arabia,Singapore,3,0,FIFA World Cup qualification,Riyadh,Saudi Arabia,False,2021-05-27,65,1364.39,2021-05-27,159,1020.27,94,344.1200000000001,1,0
2021-06-11,Tunisia,Algeria,0,2,Friendly,Radès,Tunisia,False,2021-05-27,26,1512.88,2021-05-27,33,1486.69,7,26.190000000000055,0,0
2021-06-11,Yemen,Uzbekistan,0,1,FIFA World Cup qualification,Riyadh,Saudi Arabia,True,2021-05-27,145,1070.54,2021-05-27,86.0,1280.99,-59.0,-210.45000000000005,0,0
2021-06-12,Ghana,Ivory Coast,0,0,Friendly,Cape Coast,Ghana,False,2021-05-27,49,1425.26,,,,,,0,1
2021-06-12,Haiti,Canada,0,1,FIFA World Cup qualification,Port-au-Prince,Haiti,False,2021-05-27,83,1290.62,2021-05-27,70,1340.56,-13,-49.940000000000055,0,0
2021-06-12,Mexico,Honduras,0,0,Friendly,Atlanta,United States,True,2021-05-27,11,1629.56,2021-05-27,67,1361.21,56,268.3499999999999,0,1
2021-06-12,Morocco,Burkina Faso,1,0,Friendly,Rabat,Morocco,False,2021-05-27,34,1479.32,2021-05-27,60,1392.9,26,86.41999999999985,1,0
2021-06-12,Panama,Curaçao,2,1,FIFA World Cup qualification,Panama City,Panama,False,2021-05-27,78.0,1321.97,,,,,,1,0
2021-06-12,Russia,Belgium,0,3,UEFA Euro,Saint Petersburg,Russia,False,2021-05-27,38,1462.65,2021-05-27,1,1783.38,-37,-320.73,0,0
2021-06-12,Wales,Switzerland,1,1,UEFA Euro,Cardiff,Wales,False,2021-05-27,17,1570.36,2021-05-27,13,1606.21,-4,-35.850000000000136,0,1
2021-06-13,Austria,North Macedonia,3,1,UEFA Euro,Bucharest,Romania,True,2021-05-27,23,1523.42,2021-05-27,62,1374.73,39,148.69000000000005,1,0
2021-06-13,Brazil,Venezuela,3,0,Copa América,Brasília,Brazil,False,2021-05-27,3,1742.65,2021-05-27,30,1500.71,27,241.94000000000005,1,0
2021-06-13,Colombia,Ecuador,1,0,Copa América,Cuiabá,Brazil,True,2021-05-27,15,1600.66,2021-05-27,53,1413.01,38,187.6500000000001,1,0
2021-06-13,England,Croatia,1,0,UEFA Euro,London,England,False,2021-05-27,4,1686.78,2021-05-27,14,1605.75,10,81.02999999999997,1,0
2021-06-13,Netherlands,Ukraine,3,2,UEFA Euro,Amsterdam,Netherlands,False,2021-05-27,16,1598.04,2021-05-27,24,1514.64,8,83.39999999999986,1,0
2021-06-13,South Korea,Lebanon,2,1,FIFA World Cup qualification,Goyang,South Korea,False,2021-05-27,39,1460.25,2021-05-27,93,1256.08,54,204.17000000000007,1,0
2021-06-14,Argentina,Chile,1,1,Copa América,Rio de Janeiro,Brazil,True,2021-05-27,8,1641.95,2021-05-27,19,1569.52,11,72.43000000000006,0,1
2021-06-14,Paraguay,Bolivia,3,1,Copa América,Goiânia,Brazil,True,2021-05-27,35,1476.02,2021-05-27,81,1300.11,46,175.91000000000008,1,0
2021-06-14,Scotland,Czech Republic,0,2,UEFA Euro,Glasgow,Scotland,False,2021-05-27,44,1441.43,2021-05-27,40,1458.81,-4,-17.37999999999988,0,0
2021-06-14,Spain,Sweden,0,0,UEFA Euro,Seville,Spain,False,2021-05-27,6,1648.13,2021-05-27,18,1569.81,12,78.32000000000016,0,1
2021-06-15,Australia,Jordan,1,0,FIFA World Cup qualification,Kuwait City,Kuwait,True,2021-05-27,41,1457.49,2021-05-27,95,1251.63,54,205.8599999999999,1,0
2021-06-15,Canada,Haiti,3,0,FIFA World Cup qualification,Bridgeview,United States,True,2021-05-27,70,1340.56,2021-05-27,83,1290.62,13,49.940000000000055,1,0
2021-06-15,Curaçao,Panama,0,0,FIFA World Cup qualification,Willemstad,Curaçao,False,,,,2021-05-27,78,1321.97,,,0,1
2021-06-15,Germany,France,0,1,UEFA Euro,Munich,Germany,False,2021-05-27,12,1609.12,2021-05-27,2,1757.3,-10,-148.18000000000006,0,0
2021-06-15,Hungary,Portugal,0,3,UEFA Euro,Budapest,Hungary,False,2021-05-27,37,1468.75,2021-05-27,5,1666.12,-32,-197.3699999999999,0,0
2021-06-15,Iran,Iraq,1,0,FIFA World Cup qualification,Arad,Iran,False,2021-05-27,31,1499.52,2021-05-27,68.0,1352.82,37.0,146.70000000000005,1,0
2021-06-15,Japan,Kyrgyzstan,5,1,FIFA World Cup qualification,Suita,Japan,False,2021-05-27,28,1509.34,,,,,,1,0
2021-06-15,Saudi Arabia,Uzbekistan,3,0,FIFA World Cup qualification,Riyadh,Saudi Arabia,False,2021-05-27,65,1364.39,2021-05-27,86.0,1280.99,21.0,83.40000000000009,1,0
2021-06-15,Tunisia,Mali,1,0,Friendly,Radès,Tunisia,False,2021-05-27,26,1512.88,2021-05-27,57,1400.94,31,111.94000000000005,1,0
2021-06-16,Italy,Switzerland,3,0,UEFA Euro,Rome,Italy,False,2021-05-27,7,1642.06,2021-05-27,13,1606.21,6,35.84999999999991,1,0
2021-06-16,Turkey,Wales,0,2,UEFA Euro,Baku,Azerbaijan,True,,,,2021-05-27,17,1570.36,,,0,0
2021-06-17,Algeria,Liberia,5,1,Friendly,Oran,Algeria,False,2021-05-27,33,1486.69,2021-05-27,151,1047.29,118,439.4000000000001,1,0
2021-06-17,Brazil,Peru,4,0,Copa América,Rio de Janeiro,Brazil,False,2021-05-27,3,1742.65,2021-05-27,27,1511.88,24,230.76999999999998,1,0
2021-06-17,Colombia,Venezuela,0,0,Copa América,Goiânia,Brazil,True,2021-05-27,15,1600.66,2021-05-27,30,1500.71,15,99.95000000000005,0,1
2021-06-17,Denmark,Belgium,1,2,UEFA Euro,Copenhagen,Denmark,False,2021-05-27,10,1631.55,2021-05-27,1,1783.38,-9,-151.83000000000015,0,0
2021-06-17,Netherlands,Austria,2,0,UEFA Euro,Amsterdam,Netherlands,False,2021-05-27,16,1598.04,2021-05-27,23,1523.42,7,74.61999999999989,1,0
2021-06-18,Argentina,Uruguay,1,0,Copa América,Brasília,Brazil,True,2021-05-27,8,1641.95,2021-05-27,9,1639.08,1,2.8700000000001182,1,0
2021-06-18,Croatia,Czech Republic,1,1,UEFA Euro,Glasgow,Scotland,True,2021-05-27,14,1605.75,2021-05-27,40,1458.81,26,146.94000000000005,0,1
2021-06-18,England,Scotland,0,0,UEFA Euro,London,England,False,2021-05-27,4,1686.78,2021-05-27,44,1441.43,40,245.3499999999999,0,1
2021-06-18,Sweden,Slovakia,1,0,UEFA Euro,Saint Petersburg,Russia,True,2021-05-27,18,1569.81,2021-05-27,36,1475.24,18,94.56999999999994,1,0
2021-06-19,Germany,Portugal,4,2,UEFA Euro,Munich,Germany,False,2021-05-27,12,1609.12,2021-05-27,5,1666.12,-7,-57.0,1,0
2021-06-19,Hungary,France,1,1,UEFA Euro,Budapest,Hungary,False,2021-05-27,37,1468.75,2021-05-27,2,1757.3,-35,-288.54999999999995,0,1
2021-06-19,Spain,Poland,1,1,UEFA Euro,Seville,Spain,False,2021-05-27,6,1648.13,2021-05-27,21,1549.87,15,98.26000000000022,0,1
2021-06-20,Colombia,Peru,1,2,Copa América,Goiânia,Brazil,True,2021-05-27,15,1600.66,2021-05-27,27,1511.88,12,88.77999999999997,0,0
2021-06-20,Switzerland,Turkey,3,1,UEFA Euro,Baku,Azerbaijan,True,2021-05-27,13,1606.21,,,,,,1,0
2021-06-20,Venezuela,Ecuador,2,2,Copa América,Rio de Janeiro,Brazil,True,2021-05-27,30,1500.71,2021-05-27,53,1413.01,23,87.70000000000005,0,1
2021-06-21,Argentina,Paraguay,1,0,Copa América,Brasília,Brazil,True,2021-05-27,8,1641.95,2021-05-27,35,1476.02,27,165.93000000000006,1,0
2021-06-21,Finland,Belgium,0,2,UEFA Euro,Saint Petersburg,Russia,True,2021-05-27,54,1410.82,2021-05-27,1,1783.38,-53,-372.5600000000002,0,0
2021-06-21,Netherlands,North Macedonia,3,0,UEFA Euro,Amsterdam,Netherlands,False,2021-05-27,16,1598.04,2021-05-27,62,1374.73,46,223.30999999999995,1,0
2021-06-21,Ukraine,Austria,0,1,UEFA Euro,Bucharest,Romania,True,2021-05-27,24,1514.64,2021-05-27,23,1523.42,-1,-8.779999999999973,0,0
2021-06-21,Uruguay,Chile,1,1,Copa América,Cuiabá,Brazil,True,2021-05-27,9,1639.08,2021-05-27,19,1569.52,10,69.55999999999995,0,1
2021-06-22,England,Czech Republic,1,0,UEFA Euro,London,England,False,2021-05-27,4,1686.78,2021-05-27,40,1458.81,36,227.97000000000003,1,0
2021-06-22,Scotland,Croatia,1,3,UEFA Euro,Glasgow,Scotland,False,2021-05-27,44,1441.43,2021-05-27,14,1605.75,-30,-164.31999999999994,0,0
2021-06-23,Brazil,Colombia,2,1,Copa América,Rio de Janeiro,Brazil,False,2021-05-27,3,1742.65,2021-05-27,15,1600.66,12,141.99,1,0
2021-06-23,Ecuador,Peru,2,2,Copa América,Goiânia,Brazil,True,2021-05-27,53,1413.01,2021-05-27,27,1511.88,-26,-98.87000000000012,0,1
2021-06-23,Germany,Hungary,2,2,UEFA Euro,Munich,Germany,False,2021-05-27,12,1609.12,2021-05-27,37,1468.75,25,140.3699999999999,0,1
2021-06-23,Portugal,France,2,2,UEFA Euro,Budapest,Hungary,True,2021-05-27,5,1666.12,2021-05-27,2,1757.3,-3,-91.18000000000006,0,1
2021-06-23,Spain,Slovakia,5,0,UEFA Euro,Seville,Spain,False,2021-05-27,6,1648.13,2021-05-27,36,1475.24,30,172.8900000000001,1,0
2021-06-23,Sweden,Poland,3,2,UEFA Euro,Saint Petersburg,Russia,True,2021-05-27,18,1569.81,2021-05-27,21,1549.87,3,19.940000000000055,1,0
2021-06-24,Bolivia,Uruguay,0,2,Copa América,Cuiabá,Brazil,True,2021-05-27,81,1300.11,2021-05-27,9,1639.08,-72,-338.97,0,0
2021-06-24,Chile,Paraguay,0,2,Copa América,Brasília,Brazil,True,2021-05-27,19,1569.52,2021-05-27,35,1476.02,16,93.5,0,0
2021-06-26,Italy,Austria,2,1,UEFA Euro,London,England,True,2021-05-27,7,1642.06,2021-05-27,23,1523.42,16,118.63999999999987,1,0
2021-06-27,Belgium,Portugal,1,0,UEFA Euro,Seville,Spain,True,2021-05-27,1,1783.38,2021-05-27,5,1666.12,4,117.26000000000022,1,0
2021-06-27,Brazil,Ecuador,1,1,Copa América,Goiânia,Brazil,False,2021-05-27,3,1742.65,2021-05-27,53,1413.01,50,329.6400000000001,0,1
2021-06-27,Netherlands,Czech Republic,0,2,UEFA Euro,Budapest,Hungary,True,2021-05-27,16,1598.04,2021-05-27,40,1458.81,24,139.23000000000002,0,0
2021-06-28,Argentina,Bolivia,4,1,Copa América,Cuiabá,Brazil,True,2021-05-27,8,1641.95,2021-05-27,81,1300.11,73,341.84000000000015,1,0
2021-06-28,Croatia,Spain,3,5,UEFA Euro,Copenhagen,Denmark,True,2021-05-27,14,1605.75,2021-05-27,6,1648.13,-8,-42.38000000000011,0,0
2021-06-28,France,Switzerland,3,3,UEFA Euro,Bucharest,Romania,True,2021-05-27,2,1757.3,2021-05-27,13,1606.21,11,151.08999999999992,0,1
2021-06-28,Uruguay,Paraguay,1,0,Copa América,Rio de Janeiro,Brazil,True,2021-05-27,9,1639.08,2021-05-27,35,1476.02,26,163.05999999999995,1,0
2021-06-29,England,Germany,2,0,UEFA Euro,London,England,False,2021-05-27,4,1686.78,2021-05-27,12,1609.12,8,77.66000000000008,1,0
2021-06-29,Sweden,Ukraine,1,2,UEFA Euro,Glasgow,Scotland,True,2021-05-27,18,1569.81,2021-05-27,24,1514.64,6,55.169999999999845,0,0
2021-06-30,Mexico,Panama,3,0,Friendly,Nashville,United States,True,2021-05-27,11,1629.56,2021-05-27,78,1321.97,67,307.5899999999999,1,0
2021-07-02,Belgium,Italy,1,2,UEFA Euro,Munich,Germany,True,2021-05-27,1,1783.38,2021-05-27,7,1642.06,6,141.32000000000016,0,0
2021-07-02,Brazil,Chile,1,0,Copa América,Rio de Janeiro,Brazil,False,2021-05-27,3,1742.65,2021-05-27,19,1569.52,16,173.1300000000001,1,0
2021-07-02,Haiti,Saint Vincent and the Grenadines,6,1,Gold Cup qualification,Fort Lauderdale,United States,True,2021-05-27,83,1290.62,,,,,,1,0
2021-07-02,Peru,Paraguay,3,3,Copa América,Goiânia,Brazil,True,2021-05-27,27,1511.88,2021-05-27,35,1476.02,8,35.86000000000013,0,1
2021-07-02,Switzerland,Spain,1,1,UEFA Euro,Saint Petersburg,Russia,True,2021-05-27,13,1606.21,2021-05-27,6,1648.13,-7,-41.92000000000007,0,1
2021-07-03,Argentina,Ecuador,3,0,Copa América,Goiânia,Brazil,True,2021-05-27,8,1641.95,2021-05-27,53,1413.01,45,228.94000000000005,1,0
2021-07-03,Czech Republic,Denmark,1,2,UEFA Euro,Baku,Azerbaijan,True,2021-05-27,40,1458.81,2021-05-27,10,1631.55,-30,-172.74,0,0
2021-07-03,Mexico,Nigeria,4,0,Friendly,Nashville,United States,True,2021-05-27,11,1629.56,2021-05-27,32,1487.16,21,142.39999999999986,1,0
2021-07-03,Ukraine,England,0,4,UEFA Euro,Rome,Italy,True,2021-05-27,24,1514.64,2021-05-27,4,1686.78,-20,-172.13999999999987,0,0
2021-07-03,Uruguay,Colombia,0,0,Copa América,Brasília,Brazil,True,2021-05-27,9,1639.08,2021-05-27,15,1600.66,6,38.419999999999845,0,1
2021-07-04,Qatar,El Salvador,1,0,Friendly,Pula,Croatia,True,2021-05-27,58,1397.92,2021-05-27,69,1341.24,11,56.680000000000064,1,0
2021-07-05,Brazil,Peru,1,0,Copa América,Rio de Janeiro,Brazil,False,2021-05-27,3,1742.65,2021-05-27,27,1511.88,24,230.76999999999998,1,0
2021-07-06,Argentina,Colombia,1,1,Copa América,Brasília,Brazil,True,2021-05-27,8,1641.95,2021-05-27,15,1600.66,7,41.289999999999964,0,1
2021-07-06,Haiti,Bermuda,4,1,Gold Cup qualification,Fort Lauderdale,United States,True,2021-05-27,83,1290.62,2021-05-27,168,987.78,85,302.8399999999999,1,0
2021-07-06,Italy,Spain,1,1,UEFA Euro,London,England,True,2021-05-27,7,1642.06,2021-05-27,6,1648.13,-1,-6.070000000000164,0,1
2021-07-06,South Africa,Botswana,1,0,COSAFA Cup,Port Elizabeth,South Africa,False,2021-05-27,75,1325.64,2021-05-27,150,1051.82,75,273.82000000000016,1,0
2021-07-07,England,Denmark,2,1,UEFA Euro,London,England,False,2021-05-27,4,1686.78,2021-05-27,10,1631.55,6,55.23000000000002,1,0
2021-07-07,Senegal,Namibia,1,2,COSAFA Cup,Port Elizabeth,South Africa,True,2021-05-27,22,1542.45,2021-05-27,111,1168.44,89,374.01,0,0
2021-07-08,South Africa,Eswatini,1,0,COSAFA Cup,Port Elizabeth,South Africa,False,2021-05-27,75,1325.64,2021-05-27,154,1039.24,79,286.4000000000001,1,0
2021-07-09,Peru,Colombia,2,3,Copa América,Brasília,Brazil,True,2021-05-27,27,1511.88,2021-05-27,15,1600.66,-12,-88.77999999999997,0,0
2021-07-09,Senegal,Mozambique,1,0,COSAFA Cup,Port Elizabeth,South Africa,True,2021-05-27,22,1542.45,2021-05-27,117,1161.55,95,380.9000000000001,1,0
2021-07-10,Brazil,Argentina,0,1,Copa América,Rio de Janeiro,Brazil,False,2021-05-27,3,1742.65,2021-05-27,8,1641.95,5,100.70000000000005,0,0
2021-07-10,Mexico,Trinidad and Tobago,0,0,Gold Cup,Arlington,United States,True,2021-05-27,11,1629.56,2021-05-27,103.0,1201.33,92.0,428.23,0,1
2021-07-11,Canada,Martinique,4,1,Gold Cup,Kansas City,United States,True,2021-05-27,70,1340.56,,,,,,1,0
2021-07-11,England,Italy,1,1,UEFA Euro,London,England,False,2021-05-27,4,1686.78,2021-05-27,7,1642.06,3,44.72000000000003,0,1
2021-07-11,United States,Haiti,1,0,Gold Cup,Kansas City,United States,False,2021-05-27,20.0,1555.42,2021-05-27,83,1290.62,63.0,264.8000000000002,1,0
2021-07-13,Qatar,Panama,3,3,Gold Cup,Houston,United States,True,2021-05-27,58,1397.92,2021-05-27,78,1321.97,20,75.95000000000005,0,1
2021-07-13,Senegal,Zimbabwe,2,1,COSAFA Cup,Port Elizabeth,South Africa,True,2021-05-27,22,1542.45,2021-05-27,107,1175.5,85,366.95000000000005,1,0
2021-07-13,South Africa,Lesotho,4,0,COSAFA Cup,Port Elizabeth,South Africa,False,2021-05-27,75,1325.64,2021-05-27,146,1069.91,71,255.73000000000002,1,0
2021-07-14,Guatemala,Mexico,0,3,Gold Cup,Dallas,United States,True,2021-05-27,127,1129.3,2021-05-27,11,1629.56,-116,-500.26,0,0
2021-07-14,Senegal,Malawi,2,1,COSAFA Cup,Port Elizabeth,South Africa,True,2021-05-27,22,1542.45,2021-05-27,115,1162.39,93,380.05999999999995,1,0
2021-07-14,South Africa,Zambia,0,0,COSAFA Cup,Port Elizabeth,South Africa,False,2021-05-27,75,1325.64,2021-05-27,87,1280.15,12,45.49000000000001,0,1
2021-07-15,Haiti,Canada,1,4,Gold Cup,Kansas City,United States,True,2021-05-27,83,1290.62,2021-05-27,70,1340.56,-13,-49.940000000000055,0,0
2021-07-15,United States,Martinique,6,1,Gold Cup,Kansas City,United States,False,2021-05-27,20.0,1555.42,,,,,,1,0
2021-07-16,Senegal,Eswatini,2,2,COSAFA Cup,Port Elizabeth,South Africa,True,2021-05-27,22,1542.45,2021-05-27,154,1039.24,132,503.21000000000004,0,1
2021-07-16,South Africa,Mozambique,3,0,COSAFA Cup,Port Elizabeth,South Africa,False,2021-05-27,75,1325.64,2021-05-27,117,1161.55,42,164.09000000000015,1,0
2021-07-17,Grenada,Qatar,0,4,Gold Cup,Houston,United States,True,2021-05-27,160,1017.57,2021-05-27,58,1397.92,-102,-380.35,0,0
2021-07-17,Panama,Honduras,2,3,Gold Cup,Houston,United States,True,2021-05-27,78.0,1321.97,2021-05-27,67,1361.21,-11.0,-39.24000000000001,0,0
2021-07-18,Martinique,Haiti,1,2,Gold Cup,Frisco,United States,True,,,,2021-05-27,83,1290.62,,,0,0
2021-07-18,Mexico,El Salvador,1,0,Gold Cup,Dallas,United States,True,2021-05-27,11,1629.56,2021-05-27,69,1341.24,58,288.31999999999994,1,0
2021-07-18,South Africa,Senegal,0,0,COSAFA Cup,Port Elizabeth,South Africa,False,2021-05-27,75,1325.64,2021-05-27,22,1542.45,-53,-216.80999999999995,0,1
2021-07-18,United States,Canada,1,0,Gold Cup,Kansas City,United States,False,2021-05-27,20.0,1555.42,2021-05-27,70,1340.56,50.0,214.86000000000013,1,0
2021-07-20,Honduras,Qatar,0,2,Gold Cup,Houston,United States,True,2021-05-27,67,1361.21,2021-05-27,58,1397.92,-9,-36.710000000000036,0,0
2021-07-20,Panama,Grenada,3,1,Gold Cup,Orlando,United States,True,2021-05-27,78.0,1321.97,2021-05-27,160,1017.57,82.0,304.4,1,0
2021-07-24,Mexico,Honduras,3,0,Gold Cup,Glendale,United States,True,2021-05-27,11,1629.56,2021-05-27,67,1361.21,56,268.3499999999999,1,0
2021-07-24,Qatar,El Salvador,3,2,Gold Cup,Glendale,United States,True,2021-05-27,58,1397.92,2021-05-27,69,1341.24,11,56.680000000000064,1,0
2021-07-25,Costa Rica,Canada,0,2,Gold Cup,Arlington,United States,True,2021-05-27,50,1423.4,2021-05-27,70,1340.56,20,82.84000000000015,0,0
2021-07-25,United States,Jamaica,1,0,Gold Cup,Arlington,United States,False,2021-05-27,20.0,1555.42,2021-05-27,45,1432.65,25.0,122.76999999999998,1,0
2021-07-29,Mexico,Canada,2,1,Gold Cup,Houston,United States,True,2021-05-27,11,1629.56,2021-05-27,70,1340.56,59,289.0,1,0
2021-07-29,United States,Qatar,1,0,Gold Cup,Austin,United States,False,2021-05-27,20.0,1555.42,2021-05-27,58,1397.92,38.0,157.5,1,0
2021-08-01,United States,Mexico,1,0,Gold Cup,Las Vegas,United States,False,2021-05-27,20.0,1555.42,2021-05-27,11,1629.56,-9.0,-74.13999999999987,1,0
2021-09-01,Bahrain,Haiti,6,1,Friendly,Riffa,Bahrain,False,2021-08-12,94,1251.29,2021-08-12,90,1268.38,-4,-17.090000000000146,1,0
2021-09-01,Central African Republic,Cape Verde,1,1,FIFA World Cup qualification,Douala,Cameroon,True,2021-08-12,123,1147.09,,,,,,0,1
2021-09-01,Denmark,Scotland,2,0,FIFA World Cup qualification,Copenhagen,Denmark,False,2021-08-12,11,1642.28,2021-08-12,49,1424.77,38,217.51,1,0
2021-09-01,Egypt,Angola,1,0,FIFA World Cup qualification,Cairo,Egypt,False,2021-08-12,46,1432.63,2021-08-12,126,1135.88,80,296.75,1,0
2021-09-01,France,Bosnia and Herzegovina,1,1,FIFA World Cup qualification,Strasbourg,France,False,2021-08-12,3,1761.77,2021-08-12,58,1401.57,55,360.20000000000005,0,1
2021-09-01,Moldova,Austria,0,2,FIFA World Cup qualification,Chișinău,Moldova,False,2021-08-12,175,954.15,2021-08-12,23,1535.12,-152,-580.9699999999999,0,0
2021-09-01,Norway,Netherlands,1,1,FIFA World Cup qualification,Oslo,Norway,False,2021-08-12,43,1450.12,2021-08-12,12,1637.48,-31,-187.36000000000013,0,1
2021-09-01,Portugal,Republic of Ireland,2,1,FIFA World Cup qualification,Faro-Loulé,Portugal,False,2021-08-12,8,1661.51,2021-08-12,47,1429.44,39,232.06999999999994,1,0
2021-09-01,Qatar,Serbia,0,4,Friendly,Debrecen,Hungary,True,2021-08-12,42,1455.23,2021-08-12,29.0,1507.19,-13.0,-51.960000000000036,0,0
2021-09-01,Russia,Croatia,0,0,FIFA World Cup qualification,Moscow,Russia,False,2021-08-12,41,1462.24,2021-08-12,18,1594.36,-23,-132.1199999999999,0,1
2021-09-01,Senegal,Togo,2,0,FIFA World Cup qualification,Thiès,Senegal,False,2021-08-12,21,1545.38,2021-08-12,131,1105.62,110,439.7600000000002,1,0
2021-09-01,Switzerland,Greece,2,1,Friendly,Basel,Switzerland,False,2021-08-12,14,1621.37,2021-08-12,48,1427.04,34,194.32999999999993,1,0
2021-09-01,Turkey,Montenegro,2,2,FIFA World Cup qualification,Istanbul,Turkey,False,,,,2021-08-12,67,1363.03,,,0,1
2021-09-02,Algeria,Djibouti,8,0,FIFA World Cup qualification,Blida,Algeria,False,2021-08-12,30,1498.75,2021-08-12,182,922.37,152,576.38,1,0
2021-09-02,Australia,China,3,0,FIFA World Cup qualification,Doha,Qatar,True,2021-08-12,35,1477.21,,,,,,1,0
2021-09-02,Bolivia,Colombia,1,1,FIFA World Cup qualification,La Paz,Bolivia,False,2021-08-12,82,1285.94,2021-08-12,15,1617.67,-67,-331.73,0,1
2021-09-02,Canada,Honduras,1,1,FIFA World Cup qualification,Toronto,Canada,False,2021-08-12,59,1399.35,2021-08-12,63,1377.79,4,21.559999999999945,0,1
2021-09-02,Chile,Brazil,0,1,FIFA World Cup qualification,Santiago,Chile,False,2021-08-12,20,1557.81,2021-08-12,2,1797.67,-18,-239.86000000000013,0,0
2021-09-02,Czech Republic,Belarus,1,0,FIFA World Cup qualification,Ostrava,Czech Republic,False,2021-08-12,31,1492.65,2021-08-12,89,1270.75,58,221.9000000000001,1,0
2021-09-02,DR Congo,Tanzania,1,1,FIFA World Cup qualification,Lubumbashi,DR Congo,False,2021-08-12,65,1373.16,2021-08-12,135,1093.76,70,279.4000000000001,0,1
2021-09-02,Ecuador,Paraguay,2,0,FIFA World Cup qualification,Quito,Ecuador,False,2021-08-12,55,1405.26,2021-08-12,33,1483.49,-22,-78.23000000000002,1,0
2021-09-02,El Salvador,United States,0,0,FIFA World Cup qualification,San Salvador,El Salvador,False,2021-08-12,64,1375.43,2021-08-12,10,1647.75,-54,-272.31999999999994,0,1
2021-09-02,Estonia,Belgium,2,5,FIFA World Cup qualification,Tallinn,Estonia,False,2021-08-12,110,1170.89,2021-08-12,1,1822.34,-109,-651.4499999999998,0,0
2021-09-02,Hungary,England,0,4,FIFA World Cup qualification,Budapest,Hungary,False,2021-08-12,37,1474.36,2021-08-12,4,1752.83,-33,-278.47,0,0
2021-09-02,Iran,Syria,1,0,FIFA World Cup qualification,Tehran,Iran,False,2021-08-12,26,1522.04,2021-08-12,80,1302.75,54,219.28999999999996,1,0
2021-09-02,Japan,Oman,0,1,FIFA World Cup qualification,Suita,Japan,False,2021-08-12,24,1529.45,2021-08-12,79,1305.01,55,224.44000000000005,0,0
2021-09-02,Liechtenstein,Germany,0,2,FIFA World Cup qualification,St. Gallen,Switzerland,True,2021-08-12,189,907.66,2021-08-12,16,1613.29,-173,-705.63,0,0
2021-09-02,Mexico,Jamaica,2,1,FIFA World Cup qualification,Mexico City,Mexico,False,2021-08-12,9,1658.29,2021-08-12,50,1423.06,41,235.23000000000002,1,0
2021-09-02,Morocco,Sudan,2,0,FIFA World Cup qualification,Rabat,Morocco,False,2021-08-12,32,1487.89,2021-08-12,121,1147.87,89,340.0200000000002,1,0
